"subject_id","itemA","itemB","domain_itemA","domain_itemB","trial_type_order","freesort_distance","causal_distance"
"subj_60","think about something","get tired","mind","bio","causation_second",0.4,0
"subj_60","feel scared","get tired","bio","bio","causation_second",0.09,0
"subj_60","experience pain","get tired","bio","bio","causation_second",0.04,0
"subj_60","remember something","get tired","mind","bio","causation_second",0.46,0
"subj_60","become hungry","get tired","bio","bio","causation_second",0.12,0
"subj_60","choose what to do","get tired","mind","bio","causation_second",0.39,0
"subj_60","jump up and down","get tired","action","bio","causation_second",0.69,0
"subj_60","see something","get tired","mind","bio","causation_second",0.25,0
"subj_60","reach for something","get tired","action","bio","causation_second",0.31,0.26
"subj_60","kick something","get tired","action","bio","causation_second",0.55,0.21
"subj_60","hear something","jump up and down","mind","action","causation_second",0.75,0.2
"subj_60","sit down","jump up and down","action","action","causation_second",0.2,0.75
"subj_60","get sick","jump up and down","bio","action","causation_second",0.59,0.79
"subj_60","take a walk","jump up and down","action","action","causation_second",0.04,0.5
"subj_60","think about something","jump up and down","mind","action","causation_second",0.7,0.14
"subj_60","feel scared","jump up and down","bio","action","causation_second",0.9,0.21
"subj_60","experience pain","jump up and down","bio","action","causation_second",0.75,0.14
"subj_60","remember something","jump up and down","mind","action","causation_second",0.88,0.39
"subj_60","become hungry","jump up and down","bio","action","causation_second",0.95,0.23
"subj_60","choose what to do","jump up and down","mind","action","causation_second",0.52,0.69
"subj_60","get tired","jump up and down","bio","action","causation_second",0.69,0.79
"subj_60","see something","jump up and down","mind","action","causation_second",0.61,0.22
"subj_60","reach for something","jump up and down","action","action","causation_second",0.91,0.51
"subj_60","kick something","jump up and down","action","action","causation_second",0.02,0.55
"subj_60","hear something","see something","mind","mind","causation_second",0,0.5
"subj_60","sit down","see something","action","mind","causation_second",0.69,0.5
"subj_60","get sick","see something","bio","mind","causation_second",0.36,0.26
"subj_60","take a walk","see something","action","mind","causation_second",0.71,0
"subj_60","think about something","see something","mind","mind","causation_second",0.01,0.46
"subj_60","feel scared","see something","bio","mind","causation_second",0.46,0.45
"subj_60","experience pain","see something","bio","mind","causation_second",0.43,0.46
"subj_60","remember something","see something","mind","mind","causation_second",0.15,0.41
"subj_60","become hungry","see something","bio","mind","causation_second",0.39,0.5
"subj_60","choose what to do","see something","mind","mind","causation_second",0.02,0.5
"subj_60","get tired","see something","bio","mind","causation_second",0.25,0.22
"subj_60","jump up and down","see something","action","mind","causation_second",0.61,0.46
"subj_60","reach for something","see something","action","mind","causation_second",0.16,0.24
"subj_60","kick something","see something","action","mind","causation_second",0.54,0.5
"subj_60","hear something","reach for something","mind","action","causation_second",0.02,0.41
"subj_60","sit down","reach for something","action","action","causation_second",0.95,0.25
"subj_60","get sick","reach for something","bio","action","causation_second",0.48,0.24
"subj_60","take a walk","reach for something","action","action","causation_second",1,0.71
"subj_60","think about something","reach for something","mind","action","causation_second",0.16,0
"subj_60","feel scared","reach for something","bio","action","causation_second",0.41,0.34
"subj_60","experience pain","reach for something","bio","action","causation_second",0.48,0.25
"subj_60","remember something","reach for something","mind","action","causation_second",0.07,0.24
"subj_60","become hungry","reach for something","bio","action","causation_second",0.28,0
"subj_60","choose what to do","reach for something","mind","action","causation_second",0.3,0.26
"subj_60","get tired","reach for something","bio","action","causation_second",0.31,0.25
"subj_60","jump up and down","reach for something","action","action","causation_second",0.91,0.5
"subj_60","see something","reach for something","mind","action","causation_second",0.16,0
"subj_60","kick something","reach for something","action","action","causation_second",0.83,0.36
"subj_60","hear something","kick something","mind","action","causation_second",0.67,0.22
"subj_60","sit down","kick something","action","action","causation_second",0.08,0.38
"subj_60","get sick","kick something","bio","action","causation_second",0.44,0.24
"subj_60","take a walk","kick something","action","action","causation_second",0.03,0.33
"subj_60","think about something","kick something","mind","action","causation_second",0.65,0.24
"subj_60","feel scared","kick something","bio","action","causation_second",0.76,0.28
"subj_60","experience pain","kick something","bio","action","causation_second",0.6,0.24
"subj_60","remember something","kick something","mind","action","causation_second",0.82,0.22
"subj_60","become hungry","kick something","bio","action","causation_second",0.81,0.23
"subj_60","choose what to do","kick something","mind","action","causation_second",0.48,0.39
"subj_60","get tired","kick something","bio","action","causation_second",0.55,0.25
"subj_60","jump up and down","kick something","action","action","causation_second",0.02,0.24
"subj_60","see something","kick something","mind","action","causation_second",0.54,0.24
"subj_60","reach for something","kick something","action","action","causation_second",0.83,0.5
"subj_61","experience pain","reach for something","bio","action","causation_second",0.48,1
"subj_61","see something","reach for something","mind","action","causation_second",0.03,0.25
"subj_61","kick something","reach for something","action","action","causation_second",0.35,1
"subj_61","become hungry","reach for something","bio","action","causation_second",0.96,1
"subj_61","get sick","reach for something","bio","action","causation_second",0.31,1
"subj_61","jump up and down","reach for something","action","action","causation_second",0.46,1
"subj_61","take a walk","reach for something","action","action","causation_second",0.34,1
"subj_61","get tired","reach for something","bio","action","causation_second",0.93,1
"subj_61","sit down","reach for something","action","action","causation_second",0.87,1
"subj_61","choose what to do","reach for something","mind","action","causation_second",0.76,1
"subj_61","think about something","reach for something","mind","action","causation_second",0.65,1
"subj_61","feel scared","reach for something","bio","action","causation_second",0.58,1
"subj_61","remember something","reach for something","mind","action","causation_second",0.52,1
"subj_61","hear something","reach for something","mind","action","causation_second",0.71,1
"subj_61","reach for something","experience pain","action","bio","causation_second",0.48,1
"subj_61","see something","experience pain","mind","bio","causation_second",0.6,1
"subj_61","kick something","experience pain","action","bio","causation_second",0.03,0
"subj_61","become hungry","experience pain","bio","bio","causation_second",0.68,1
"subj_61","get sick","experience pain","bio","bio","causation_second",0.14,0
"subj_61","jump up and down","experience pain","action","bio","causation_second",0.38,1
"subj_61","take a walk","experience pain","action","bio","causation_second",0.46,0
"subj_61","get tired","experience pain","bio","bio","causation_second",0.73,1
"subj_61","sit down","experience pain","action","bio","causation_second",0.78,1
"subj_61","choose what to do","experience pain","mind","bio","causation_second",0.94,1
"subj_61","think about something","experience pain","mind","bio","causation_second",0.91,1
"subj_61","feel scared","experience pain","bio","bio","causation_second",0.05,1
"subj_61","remember something","experience pain","mind","bio","causation_second",0.86,1
"subj_61","hear something","experience pain","mind","bio","causation_second",0.19,0
"subj_61","reach for something","see something","action","mind","causation_second",0.03,1
"subj_61","experience pain","see something","bio","mind","causation_second",0.6,1
"subj_61","kick something","see something","action","mind","causation_second",0.48,1
"subj_61","become hungry","see something","bio","mind","causation_second",0.97,1
"subj_61","get sick","see something","bio","mind","causation_second",0.46,1
"subj_61","jump up and down","see something","action","mind","causation_second",0.47,1
"subj_61","take a walk","see something","action","mind","causation_second",0.31,1
